Date,Close,High,Low,Open,Volume
2015-01-01,94.81254577636719,95.15582065194346,94.4864304542026,94.83828859845731,1082549
2015-01-02,95.653564453125,96.15989348735748,94.91552208908432,94.9841812531492,4198953
2015-01-05,95.82520294189453,96.97517236719919,95.34461672393202,95.61065614672779,3838601
2015-01-06,93.58533477783203,95.49909641736905,93.04467963733974,95.25879981185948,12396695
2015-01-07,92.87303924560547,93.54242244435927,92.40103630229457,93.23347366649404,8305581
2015-01-08,93.54242706298828,95.92819170279593,93.2334782698688,95.45618873618001,7792131
2015-01-09,95.00132751464844,96.11697068114944,93.24204405978146,94.26328525386664,13587116
2015-01-12,95.43900299072266,95.94533194712908,94.0058278414908,94.400595276364,4421790
2015-01-13,96.71769714355469,97.26694241804515,95.25877922406995,95.61922056246135,6312675
2015-01-14,94.73529052734375,97.74752854984845,94.40059896571974,97.146797598851,9723858
2015-01-15,96.03115844726562,96.80352684535221,94.61514971744022,96.11697715816413,6993422
2015-01-16,95.26738739013672,96.70056286743105,94.89836967233896,96.25430271125857,8304680
2015-01-19,100.27059173583984,102.72500785757722,99.95305976455933,101.45488695639857,32334205
2015-01-20,101.33477020263672,101.95266778316872,100.04748939648283,100.59672781031942,13390593
2015-01-21,101.04298400878906,102.12430124056996,98.9747515307854,101.19745490592416,17701408
2015-01-22,102.92119598388672,103.46648941433328,101.216089524047,102.13356165730227,19458651
2015-01-23,104.17622375488281,104.55706628367142,102.17683569759004,103.72614801577639,19277835
2015-01-27,103.61363983154297,104.86002094813763,102.99911311105906,104.28010731628399,15764550
2015-01-28,105.11967468261719,105.94193622384536,103.12893621438059,103.17221313760312,16769969
2015-01-29,104.33203125,106.3747033952852,103.83001472408208,105.24950341329766,13488321
2015-01-30,104.99849700927734,105.60437395370442,103.37128746175274,105.05908752122816,9393192
2015-02-02,108.20963287353516,108.6597156513761,105.42260349927213,105.94192653042579,15948657
2015-02-03,107.5951156616211,108.72031566082569,106.93730502256287,108.01922809872113,8465539
2015-02-04,107.18830108642578,109.04055183404317,106.67763484459134,107.88073179908794,8923261
2015-02-05,110.48601531982422,111.32559046424495,107.48259397202034,107.4912507655879,12263607
2015-02-06,111.3515396118164,113.33362107278764,110.09650897378087,110.44272432220447,11074311
2015-02-09,112.1391830444336,112.52001852609854,110.02726374436811,110.77162816621338,6794574
2015-02-10,111.23904418945312,112.86625382767238,110.33022167838783,110.96206903905507,11140578
2015-02-11,110.51197052001953,112.34691478289388,109.60315518151256,111.82759173231847,14166503
2015-02-12,111.9660873413086,113.03935364760765,111.00533821988607,111.39483053583275,9639757
2015-02-13,114.37226104736328,114.92620416668477,111.96606732104388,112.17379511031832,9239165
2015-02-16,114.51077270507812,115.50614198859661,114.25111115285591,114.40690526668108,5117465
2015-02-18,115.80908203125,116.15529743889175,113.47212802966813,114.59732810450384,6045571
2015-02-19,114.16455078125,115.80907385139194,113.38556616907749,115.80907385139194,7382040
2015-02-20,112.52003479003906,114.42421951736911,112.08726553382769,114.16455796364228,4849774
2015-02-23,112.47674560546875,113.90488399531209,111.40347937579494,112.52002252637308,5689865
2015-02-24,113.03936004638672,114.21649385441322,112.45079666425875,112.95280619349904,8433603
2015-02-25,114.90892028808594,115.220515555333,112.88356161663552,113.13456637166749,9829069
2015-02-26,113.88758087158203,115.79176556629871,112.76238082470401,114.90892052501044,10478408
2015-02-27,113.26439666748047,114.00876117948941,112.2949907387567,113.73178604449112,12264620
2015-03-02,115.03007507324219,116.74383819146341,113.21244453534791,114.268404141537,9859640
2015-03-03,116.40628814697266,117.19392951301998,114.7704219521172,115.11663731796045,9609805
2015-03-04,114.16455078125,116.63133538646292,113.61060757690355,116.37167384907208,8693384
2015-03-05,115.60134887695312,115.96487081199012,113.42884588519723,114.23379385342292,7213278
2015-03-09,114.26841735839844,115.46285760394771,113.56732980393693,115.46285760394771,7593752
2015-03-10,113.26439666748047,114.56270440571575,111.65449366331468,112.69313985390289,9328397
2015-03-11,113.34230041503906,117.29781437524761,112.60659265326768,113.82700340801905,12190748
2015-03-12,113.4375,113.72312487391069,111.9141509036796,113.52405384588445,6275689
2015-03-13,110.65911102294922,113.97412022974608,109.39542356837686,113.97412022974608,10007634
2015-03-16,111.87088012695312,112.68448491421265,110.20038658334379,110.9966848267376,8820568
2015-03-17,111.37750244140625,112.76236382883351,110.65910841418606,112.52001590354145,7882840
2015-03-18,109.30022430419922,112.17381486721568,108.84149172859901,112.00070717170313,8925624
2015-03-19,109.93206787109375,111.25633887910746,109.49064185383254,110.39080043105407,7848403
2015-03-20,112.97876739501953,113.67985499890372,110.2090441549994,110.56391635388108,12037719
2015-03-23,111.67180633544922,114.33766205193592,110.99668209083775,112.98742060648321,6133273
2015-03-24,112.90951538085938,113.99143840889484,111.32558288532336,111.65448466833824,7011000
2015-03-25,114.44151306152344,114.93486570093499,111.92279502275437,112.69312275513921,5859475
2015-03-26,109.38677215576172,113.8875719923703,108.22695206815885,113.8875719923703,12227282
2015-03-27,105.9678955078125,111.06592250348275,105.34470501973223,110.73701367330769,13652951
2015-03-30,107.91534423828125,108.18366252907724,106.66897045303259,107.32678099195434,6814467
2015-03-31,108.85877990722656,109.85414898850328,107.01518607854334,107.85476107764956,9010840
2015-04-01,109.61181640625,110.17441640045367,107.3614164294354,107.91535963035884,6354889
2015-04-06,107.52587890625,108.87612044650164,106.8767249968762,108.87612044650164,7872158
2015-04-07,106.46990203857422,108.69433856318858,105.4485695353094,107.91535399649757,9890882
2015-04-08,106.68629455566406,107.84612174269138,106.13235134256198,106.28815249372107,9541026
2015-04-09,106.83343505859375,108.07115925465605,105.95058303185755,107.58645631926696,7049918
2015-04-10,106.92864227294922,107.65569313087462,106.38334884667795,107.37006827218703,5738526
2015-04-13,108.05384826660156,108.32216659833767,106.43528852658862,107.13637608894102,4619465
2015-04-15,105.01581573486328,107.8461295598201,103.99448308179376,107.8461295598201,7315918
2015-04-16,104.20217895507812,105.28410179116042,102.14219364891636,105.07637401538632,13076860
2015-04-17,101.58826446533203,103.29337790580595,101.26801948829548,103.18085368919627,8342621
2015-04-20,99.60619354248047,102.31532616482956,98.75796160661453,101.58827525106601,7922147
2015-04-21,100.08224487304688,101.8565988469872,95.30446940375789,98.3251974433217,21048960
2015-04-22,94.26581573486328,97.50292814989542,93.8243897137748,97.28654353600598,33440956
2015-04-23,92.4828109741211,95.02749278612377,92.18852928931827,95.02749278612377,16233670
2015-04-24,90.56996154785156,93.24448094663046,88.71771070597352,92.70784429950017,19017589
2015-04-27,92.40491485595703,92.7424734697132,89.6957821081904,91.50475620468372,9816226
2015-04-28,92.13658142089844,93.05405350984925,90.88155077345921,92.26641217753009,16379558
2015-04-29,93.76380157470703,94.63798973623251,91.78171297525634,92.2664158949638,15025078
2015-04-30,93.23583221435547,93.83305237729856,92.39625704243242,92.96751386759252,16950219
2015-05-04,93.67726135253906,94.2744815351785,92.53474766453877,93.3223891431018,5264457
2015-05-05,94.32640838623047,94.92362852537306,93.69456107306326,94.35237172297879,8626659
2015-05-06,92.15390014648438,94.12732493985918,91.6518836332436,94.12732493985918,14824806
2015-05-07,93.15792846679688,93.94556281904653,90.89887170995148,91.92020426054614,12131047
2015-05-08,93.56473541259766,94.25716623059053,92.80306433031372,93.6686028528048,8303757
2015-05-11,93.73782348632812,94.22252636616976,92.97615256355488,93.9888281965305,11205821
2015-05-12,92.41355895996094,94.23984639356748,91.85961579245622,93.9109375751522,7637918
2015-05-13,93.86766052246094,94.06673858053422,91.68650798278716,92.61262984364885,8023000
2015-05-14,92.87229919433594,93.96287907801458,92.2750790572979,93.96287907801458,5469907
2015-05-15,93.2098617553711,93.75515524229517,92.61264159292412,92.78574929472153,5391273
2015-05-18,94.2138900756836,94.34372085512003,92.68189110459603,93.30507461962856,5679331
2015-05-19,95.65934753417969,96.03152630499652,94.10137809467874,94.34372607887049,12356226
2015-05-20,97.63275909423828,97.78856024278154,95.66799102284206,96.03151294856968,7847779
2015-05-21,97.67603302001953,97.9962850568347,96.6806638248754,97.97897147071558,7785822
2015-05-22,97.0268783569336,97.44234102626679,96.00554583522438,97.03553514991819,10580120
2015-05-25,97.47695922851562,97.89241484587066,96.50755339632778,97.11343028050278,8279640
2015-05-26,96.63738250732422,97.59813153029555,96.26520381662164,97.03553157602407,6425326
2015-05-27,95.61605834960938,96.5421873263357,94.52547847299081,96.29117553601749,8946008
2015-05-28,95.99689483642578,96.54218830213162,93.69456108335365,95.81513034785716,12361740
2015-05-29,97.23462677001953,97.80587657387102,96.00555922040122,96.00555922040122,17654976
2015-06-01,97.55487060546875,98.3165487408568,96.72395220494117,96.94033683821552,4461161
2015-06-02,95.00151062011719,97.28653042611693,94.52546453371019,97.27788067774293,5428366
2015-06-03,94.44757080078125,96.63738005746227,94.17925249756159,95.25251866667098,9938402
2015-06-04,95.67662811279297,97.09611662966087,94.68991581099067,94.68991581099067,12418162
2015-06-05,96.21326446533203,97.79720385463094,95.3131060000099,95.95360296319474,9048973
2015-06-08,96.07478332519531,97.2346104137227,95.2957987668665,96.21327087765212,6071763
2015-06-09,94.09270477294922,96.48159223600145,93.58203851067564,95.76319111659917,6360473
2015-06-10,97.41636657714844,98.1434244571618,93.77244855953637,93.91093611019461,9516498
2015-06-11,94.52547454833984,97.97897147776942,94.00615148996638,97.80586379164494,10654536
2015-06-12,93.01944732666016,95.9709350452536,91.57399520198726,94.5254829205807,11815543
