Date,Close,High,Low,Open,Volume
2015-01-01,50.882747650146484,51.29099818451186,50.80852348362304,51.21676898413514,778837
2015-01-02,51.495121002197266,51.71780356976572,50.9013075338191,50.9013075338191,3612848
2015-01-05,51.550804138183594,51.99616431479026,50.53018014524386,51.402345712127236,7291352
2015-01-06,50.4002799987793,51.32811996399945,49.787906628504786,51.23533596747743,8288963
2015-01-07,51.12398147583008,51.402333407271776,49.546653864327155,50.10335772721054,3256180
2015-01-08,51.3466682434082,51.550796030203124,50.56728176461184,51.21676965796659,2436600
2015-01-09,51.3837890625,51.7734798321315,50.82708508653846,51.328119671674635,2079643
2015-01-12,50.660072326660156,51.662141505763444,50.28893633941509,51.06832291940053,3660975
2015-01-13,50.4188232421875,51.142540262920654,50.19614069474246,50.67862038651551,2850708
2015-01-14,50.49304962158203,50.80851612672469,50.02912977103476,50.40026565147258,3939014
2015-01-15,53.05389404296875,53.33224599449929,50.66006524626479,50.66006524626479,6425406
2015-01-16,54.68688201904297,55.280700423243445,52.255944061854954,52.998215808642435,8222495
2015-01-19,54.87246322631836,55.26215900793886,53.592047173760434,54.61267107242503,5082702
2015-01-20,54.7054443359375,55.67039865768083,54.48276179494247,55.29926276730667,6145107
2015-01-21,54.5198860168457,54.94669135936269,54.20441944755798,54.668339392435925,2865190
2015-01-22,55.058021545410156,56.18998905467598,54.42709353909164,54.594101672887966,7016755
2015-01-23,55.503395080566406,55.67040827362402,54.631224580766705,55.22504311470609,4549463
2015-01-27,55.65184020996094,56.04153592473844,54.631216486359975,55.020912201137484,6048058
2015-01-28,55.466270446777344,56.301326193331,55.299262317778194,55.83740633413453,5448999
2015-01-29,55.22502899169922,55.65183422343169,54.779663946677,55.614724664556725,6923717
2015-01-30,54.92813491821289,55.85597477998067,54.185863028798664,55.113702890566444,3094145
2015-02-02,54.87246322631836,55.18792980176725,54.185865721572384,54.64978567551084,2427202
2015-02-03,54.6312255859375,55.447726714358815,54.371433433333365,55.262158733704304,1320013
2015-02-04,54.27862548828125,55.3920328808295,54.14872695238034,54.74254523517636,1740828
2015-02-05,53.313697814941406,54.51988975431133,52.96111661912248,54.278652373208125,2453418
2015-02-06,53.239463806152344,53.81472754569482,52.55286129578407,52.84977307440862,2422833
2015-02-09,52.497188568115234,53.239460416639346,51.959039464394,53.072452271033306,2511094
2015-02-10,53.851837158203125,54.2600877079931,51.95904281561575,52.03327201879701,3982617
2015-02-11,54.093074798583984,55.24359210982594,53.814722861892605,54.18585877748111,5670681
2015-02-12,55.763187408447266,56.41267527225461,54.204414521768385,55.22503830775136,7776840
2015-02-13,56.22711181640625,56.67247193838995,55.42917052656363,56.319895804384544,8270115
2015-02-16,56.6910285949707,57.303401874708264,56.412676646557884,56.412676646557884,3789682
2015-02-18,57.43330001831055,57.52608400040546,56.13432426898177,56.44979081487511,4034642
2015-02-19,57.26629638671875,57.544648379421425,56.09721902413829,57.451864381853866,2708022
2015-02-20,56.8765869140625,57.45184549634134,56.524005825664254,57.117824221668066,4586215
2015-02-23,57.860107421875,58.45392593553046,56.59824622651552,56.783814197417016,5857600
2015-02-24,58.17556381225586,58.5281398750395,57.730198746384154,57.86009731008444,3786009
2015-02-25,57.359066009521484,58.546702894294,56.635354030176515,58.49103351647558,3842514
2015-02-26,56.6910285949707,58.06422852016201,55.967311515556084,57.192063108884426,7368101
2015-02-27,58.30546188354492,58.45391522629758,56.44978251450555,56.76524398016028,4870174
2015-03-02,58.15700912475586,59.01062473728249,57.674534455740805,58.546704850209196,3288237
2015-03-03,57.73020553588867,58.04567207516131,57.21061625383243,57.97144287750196,3773373
2015-03-04,57.32194519042969,58.39824320272762,56.8209158106005,57.95287816082143,4927543
2015-03-05,57.58175277709961,57.95288870157471,56.26422225875429,57.15494747072388,2511965
2015-03-09,56.012290954589844,57.54074674602982,55.8072513039334,57.14931017096217,2904210
2015-03-10,55.359901428222656,56.04957105618782,54.688869470064596,56.012290660233454,4007085
2015-03-11,55.13621520996094,55.91908317328859,54.96845598341239,55.69540589000364,3350372
2015-03-12,55.78861618041992,56.813799311474604,55.19214498381093,55.19214498381093,4034334
2015-03-13,54.65158462524414,56.068204161810115,54.42791238040613,56.01228610060061,3743353
2015-03-16,54.70751953125,55.06167069944969,54.260164832497836,54.260164832497836,1546607
2015-03-17,55.04302215576172,55.546294828372815,54.44655102734633,54.837982519188394,4288235
2015-03-18,54.67022705078125,55.266698165212155,54.390631689923616,54.98710280435452,3493449
2015-03-19,54.4651985168457,55.63950331679593,54.055129282437214,54.670238190390684,2641643
2015-03-20,55.248050689697266,55.863164475759895,53.90599206172132,54.42790740217922,3763675
2015-03-23,55.62084197998047,56.62738716994819,55.37852704353314,55.732683143498576,4249360
2015-03-24,55.15485763549805,56.2359637552628,54.98710345081508,55.54629417910453,5170910
2015-03-25,54.61431121826172,55.37853654658545,54.50247003555147,55.0803035053713,6008163
2015-03-26,54.092411041259766,55.732708398780524,53.700979432416744,54.763443157429535,11848617
2015-03-27,53.96193313598633,54.409282789990776,53.3840995470951,54.09240695819119,3479176
2015-03-30,54.05512619018555,54.27879846658007,53.53321072835712,54.07376386110494,4359504
2015-03-31,54.148319244384766,54.595668808793796,53.86872387050164,54.24151770234581,4797950
2015-04-01,54.59566879272461,54.7447853141504,54.09239610861513,54.09239610861513,2808077
2015-04-06,55.15485763549805,55.7140483637875,54.371989604624865,54.57702923880153,5315447
2015-04-07,55.15485763549805,55.248056090212955,54.42791272252563,54.87526227135333,2457023
2015-04-08,54.91255569458008,55.84454046287766,54.80071954492075,55.00575417140983,4009038
2015-04-09,56.29188919067383,56.515566522557755,54.949830255710715,55.00574832459659,2422269
2015-04-10,56.92563247680664,57.05611133430621,56.030928256772654,56.47828289495972,2200148
2015-04-13,57.540748596191406,58.04401626321157,56.19868968601016,56.962915078132916,2208671
