Date,Close,High,Low,Open,Volume
2015-01-01,61.380760192871094,61.69038665801427,60.254852021439646,60.88348522915522,2893002
2015-01-02,60.46125793457031,61.54025162451987,60.27829531521062,61.071121879107984,6142290
2015-01-05,60.57854461669922,60.93508532875916,60.170403792431685,60.51755993272756,6566232
2015-01-06,59.96868133544922,61.483965421618166,59.11017554590188,61.21186867209017,13121010
2015-01-07,60.51286315917969,60.925694076563566,59.76694655317073,59.76694655317073,7856364
2015-01-08,63.57627868652344,63.97972938001369,60.89286234621628,60.89286234621628,16840194
2015-01-09,63.74046325683594,64.5520546685693,63.097759756387276,64.17675344848975,10079154
2015-01-12,63.46366882324219,64.2705700007535,63.07898737349608,64.2705700007535,3867444
2015-01-13,62.82097244262695,64.83353117978795,62.2533283313761,63.838981450654096,5972538
2015-01-14,61.14619064331055,63.421461722502116,60.883478479434984,63.421461722502116,7112274
2015-01-15,62.20172119140625,62.69430589649997,60.92569023673592,61.46518920255211,11808276
2015-01-16,61.859249114990234,63.135279943136055,61.51209306906122,62.229860141455916,7147248
2015-01-19,60.536319732666016,62.02345855085642,60.30175699810842,61.85457063317613,6617304
2015-01-20,60.76620864868164,61.36200236356324,60.35337760959007,60.63485468465228,4653270
2015-01-21,61.376068115234375,61.67630999846461,60.38620406278907,60.79903933660482,5534538
2015-01-22,61.64815902709961,61.92494591553991,60.51287064264729,61.45581610572569,4936338
2015-01-23,63.308876037597656,64.02194888143353,61.69507327207645,62.243952615291924,8706078
2015-01-27,64.93205261230469,65.19476476412842,61.999999110431844,63.69824567382808,11605284
2015-01-28,66.2643814086914,66.57869368341866,64.27058304162567,64.63181387839936,11438976
2015-01-29,68.85396575927734,69.21988671670006,66.38635188191091,66.73350369741621,19402494
2015-01-30,70.2613525390625,71.61244302658068,68.58656521271105,69.19642919558515,14754744
2015-02-02,70.24259185791016,71.99243867763371,68.99471010455561,69.99395439391448,10153596
2015-02-03,68.2488021850586,70.96974851841914,67.96263498728246,70.27544044438868,9786834
2015-02-04,67.64830780029297,69.05569287446687,67.20263729180402,68.0236133500716,10960314
2015-02-05,70.3692626953125,72.50848999924958,67.83596923828125,67.99547261405736,18653808
2015-02-06,68.58187103271484,70.27542750771083,68.19249507905873,69.05569094746465,9303972
2015-02-09,66.78511810302734,68.11744390883622,66.29253328137254,67.64831407559394,8207352
2015-02-10,65.51846313476562,67.14164605365401,64.64588699516008,66.14709625872754,14683530
2015-02-11,66.88832092285156,67.20732763463562,65.15723899434748,65.9031513679309,4827102
2015-02-12,66.22684478759766,67.74213303258146,65.77648416281762,67.32460766893273,4276554
2015-02-13,68.01423645019531,68.83990273984101,65.02119776085425,66.22216534761203,22005114
2015-02-16,68.10336303710938,71.04949142316381,67.64830795607877,68.67100720633384,11987340
2015-02-18,68.45988464355469,68.9618538836385,67.64829333037956,68.25816149707076,4127406
2015-02-19,69.63740539550781,70.13468455932228,68.66162050415107,68.86803810818735,7744434
2015-02-20,69.59989929199219,69.9752049347122,69.2433627969077,69.57175416053784,4395330
2015-02-23,69.39815521240234,70.74455123846933,68.9196451713785,69.90012023842793,4430634
