Date,Close,High,Low,Open,Volume
,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS
2015-01-01,649.7760620117188,652.7317417660823,646.0921947958909,650.504249473183,372132
2015-01-02,647.6343994140625,656.2443838089506,644.8072473830262,648.5339406571483,1207322
2015-01-05,651.3612060546875,652.7319831163479,646.9062721114382,650.8900226824722,849252
2015-01-06,663.6976928710938,668.1526251678882,647.1630895810522,657.1009712287038,2738679
2015-01-07,687.0006103515625,691.1984875551061,667.3817922064676,667.3817922064676,3744143
2015-01-08,699.9794921875,706.7903918762621,688.0711763527814,688.713713072669,3076833
2015-01-09,740.716552734375,743.9721150148198,699.9797217892894,701.2219703131656,3825060
2015-01-12,768.1314086914062,770.8729098640002,740.4166719140384,743.2009984210914,4338065
2015-01-13,757.8079833984375,778.4548664504941,750.8257806985653,771.0014282082959,3371700
2015-01-14,791.648193359375,800.6008835748022,759.0501689109414,761.4489625985277,4578199
2015-01-15,789.5065307617188,803.085509212074,779.3544682166685,800.9865447896127,3534537
2015-01-16,806.2123413085938,811.3098104488843,792.4620640604202,795.0322112952107,2021113
2015-01-19,764.6617431640625,811.6526402442457,759.0930899809993,810.7102214086243,7705398
2015-01-20,767.1463012695312,773.6144961782907,751.9824186273473,762.391538245995,4355821
2015-01-21,806.9834594726562,812.509286848862,761.1919894363402,768.4740737472113,4103989
2015-01-22,809.296630859375,823.5609180749909,797.8594431389789,808.7397446531809,3585572
2015-01-23,826.98779296875,830.0291237541005,809.2966421808461,811.3099034964173,2450001
2015-01-27,806.9834594726562,829.2152449738014,802.3999985619442,824.2462514945573,3274894
2015-01-28,800.0442504882812,805.9984374052642,795.1610109076823,803.5996429588689,2246526
2015-01-29,806.6837158203125,812.166718804105,793.6616752409409,797.6025476863099,3421454
2015-01-30,798.9303588867188,806.1696183082302,794.8609585817622,806.1696183082302,1562161
2015-02-02,777.8980712890625,796.70299657609,775.1565698309665,793.6187878270605,1822825
2015-02-03,780.339599609375,797.4739163580227,777.8979803886067,779.782765688915,1544881
2015-02-04,770.9586791992188,788.0072946748144,766.8464009413839,780.3825543421417,1181845
2015-02-05,778.7974853515625,788.0071801757772,772.0722872563048,777.2982327057601,1711139
2015-02-06,775.9703369140625,784.6231455900147,770.5302124925157,776.1845158643562,717674
2015-02-09,771.1728515625,783.5523546985548,767.5318089248863,775.9704397690869,860239
2015-02-10,760.5494384765625,777.4695752379391,758.5361772968178,766.7606279206121,1058750
2015-02-11,771.30126953125,773.5715874503536,757.8508202242085,762.7769363632044,897359
2015-02-12,760.5922241210938,780.2966861568204,758.4504347693844,775.3277453188105,1121008
2015-02-13,764.8759155273438,770.0162107288578,758.3648958546739,764.5332605544481,1344229
2015-02-16,777.0410766601562,788.1783798537417,759.3498779790519,759.3498779790519,1635273
2015-02-18,782.0958251953125,791.0484629063959,772.757602650914,772.757602650914,2178775
2015-02-19,778.0264892578125,790.5773445890118,766.7606553608981,788.135725429195,1034454
2015-02-20,771.2584228515625,779.3543978704162,770.1875280683752,775.7561809409497,623253
2015-02-23,759.1787109375,782.9096962608944,756.5228606401226,773.6143509445278,1054383
2015-02-24,782.7811889648438,784.4089175112596,759.9068680481663,761.6202995432017,2100402
2015-02-25,772.672119140625,786.036866749274,765.9040423693199,785.1801508182122,1141174
2015-02-26,759.3929443359375,775.9275496519047,757.1654517697242,775.9275496519047,1194401
2015-02-27,760.0355834960938,765.0473509373815,754.2527507762424,762.3058494122341,1906598
2015-03-02,801.5863037109375,805.2701718571778,776.270305424668,783.038382380857,2792110
2015-03-03,796.4887084960938,805.2272203200707,790.9628809978594,805.2272203200707,1510436
2015-03-04,784.8373413085938,809.8534536953308,782.181543184123,797.6880786007754,1202376
2015-03-05,805.055908203125,810.75303732729,782.5671167635053,782.5671167635053,2301603
2015-03-09,836.1547241210938,840.4383036504026,797.6025083573138,801.8860878866227,3529726
