Date,Close,High,Low,Open,Volume
,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS
2015-01-01,139.96963500976562,141.7632836743823,139.66708614061653,141.7632836743823,142730
2015-01-02,142.60610961914062,143.40567867942423,140.0777065859347,140.72601437958463,658102
2015-01-05,140.01287841796875,143.05991977160284,139.6887245212053,141.33109898886445,953386
2015-01-06,141.6120147705078,143.05990466109094,138.95395573577264,139.64548661379712,1854742
2015-01-07,139.17007446289062,142.5196647644043,137.0522716199048,141.6336493799463,1531050
2015-01-08,138.97557067871094,139.96965050895352,138.08955533357693,139.17006828610883,1607030
2015-01-09,137.8518524169922,142.5412682375182,136.4039623737145,139.38617558547915,28894954
2015-01-12,137.7654266357422,139.1700937308517,136.18788007459074,138.17602690871732,7008848
2015-01-13,144.46461486816406,145.97733334845896,137.76543302685803,138.00314065496102,15155768
2015-01-14,152.07139587402344,157.75489137745947,144.37813572307246,144.3997538960785,10559456
2015-01-15,153.60574340820312,155.55066703568704,151.12056321752922,155.16168494816176,2655748
2015-01-16,151.37986755371094,155.89641705787955,150.4722340182015,154.10275497038361,1251134
2015-01-19,154.6646270751953,159.6998148094295,150.90443671443032,152.09300096538007,2461916
2015-01-20,151.76885986328125,155.59387868560705,149.6078337704256,155.59387868560705,1228736
2015-01-21,152.4820098876953,156.84728563551025,150.86124016869405,152.13625095691813,3524786
2015-01-22,156.4366455078125,157.7116426738398,151.96331996225828,151.96331996225828,2148870
2015-01-23,155.0104217529297,158.4896821869807,152.7845671885784,157.92780740645983,1930778
2015-01-27,152.7845458984375,156.37184396325023,151.31505078236444,155.59387983999292,6040466
2015-01-28,152.65484619140625,154.16756403739754,151.70398969798484,153.25993069183218,487904
2015-01-29,152.0498046875,153.13031783391446,149.56462445074672,152.87100523066118,678956
2015-01-30,155.93963623046875,157.5388008012387,152.13623561601105,153.28157679730802,4729500
2015-02-02,155.8099822998047,160.78034234542952,154.83752055174764,156.32863384137775,5856806
2015-02-03,151.14218139648438,158.57610379218758,146.36630546389105,155.24813127679647,5544084
2015-02-04,153.82183837890625,155.09684908052978,152.13624062360472,152.3523432381269,1285060
2015-02-05,154.1676025390625,155.0752229214432,153.02224818917568,155.0752229214432,1281778
2015-02-06,153.03912353515625,155.25268125096875,151.78043800908458,155.25268125096875,1454680
2015-02-09,152.95230102539062,154.29779783281893,149.7404789094867,153.12591052573973,1596838
2015-02-10,152.77871704101562,154.10250460351713,150.00092483483604,151.2379142554445,976000
2015-02-11,153.7769775390625,154.08080414122603,152.4314937894867,153.21274327282475,456326
2015-02-12,152.5399932861328,154.49313013617007,151.32470018766435,154.49313013617007,1816240
2015-02-13,154.0157012939453,154.12420890183938,152.77871191484147,153.2127423464177,1067198
2015-02-16,153.3212890625,154.47146735044547,152.7787508846426,153.21278142692853,459846
2015-02-18,155.42628479003906,162.4792786040298,153.32123475644443,154.01568602724092,1668672
2015-02-19,153.34292602539062,156.68496520754113,152.778691836716,156.20752914644024,416066
2015-02-20,153.5599822998047,155.38291565883037,153.03915365833979,153.62509746985228,363814
2015-02-23,155.01394653320312,159.7231787738812,153.42973830588858,153.9505800566345,1177970
2015-02-24,154.471435546875,155.2092926150707,152.8221251239835,155.16588692066657,1343294
2015-02-25,153.86380004882812,154.79696290071774,153.66848104109275,154.51484574720115,624030
2015-02-26,153.92889404296875,154.2978225688272,153.10423884994034,153.10423884994034,640818
2015-02-27,155.27435302734375,156.64154593947984,153.58163736252976,153.75524684818035,1525022
2015-03-02,155.86032104492188,158.1606768926134,153.82037284371864,154.94885454554262,2170958
2015-03-03,160.07041931152344,162.76141330980192,155.38289590642424,157.96538229582953,4722644
2015-03-04,166.66769409179688,175.21809932129207,160.59126774470013,161.80654771589616,5681106
2015-03-05,172.89599609375,177.25799590188814,166.0166122569961,166.0166122569961,3315512
2015-03-09,166.66769409179688,173.09133950336158,164.69286082721374,173.09133950336158,1351160
2015-03-10,164.38900756835938,167.57913353265855,162.8047993194521,167.1451031496398,1236428
2015-03-11,163.56434631347656,167.44891014747813,161.4592963862119,164.93153931924869,1515948
2015-03-12,166.1468048095703,168.92460951439915,161.741399614914,163.00008492116515,864006
2015-03-13,158.74664306640625,169.18507048382753,157.55305928395208,167.9480942511856,1105854
2015-03-16,158.39939880371094,161.35080020733054,155.07905566769318,160.33082612449434,860692
2015-03-17,166.90640258789062,167.94808625396826,161.00359912309366,161.00359912309366,2589368
2015-03-18,159.9618682861328,170.74752432982024,158.9636038536693,167.1016723103418,1773178
2015-03-19,160.56956481933594,162.24057139860616,159.8317077811861,162.24057139860616,2064184
2015-03-20,158.20407104492188,163.47753743064143,154.21098631291824,162.89159377766018,7080928
2015-03-23,160.8299560546875,162.11035100610417,157.22750910832994,158.3993964620183,1157602
2015-03-24,161.04698181152344,162.19717301931763,158.8985391829428,162.19717301931763,455518
